time,country,mortality_costs
2043,ECU,1.378437895626826e9
2043,EGY,9.000912177270345e10
2043,ERI,2.5663090568577677e7
2043,ESP,9.463726432548254e9
2043,EST,8.735150712264807e8
2043,ETH,4.013212229309788e9
2043,FIN,1.688846529169571e9
2043,FJI,3.479268002079967e8
2043,FRA,1.756291702455467e10
2043,GAB,5.396114410488858e8
2043,GBR,1.2608898198981129e10
2043,GEO,1.149828055583708e9
2043,GHA,3.481228253006201e9
2043,GIN,5.1310395516719264e8
2043,GMB,7.689940574301924e7
2043,GNB,6.92085520881554e7
2043,GNQ,7.173464462380346e8
2043,GRC,1.362239646855255e9
2043,GTM,9.480482751153561e8
2043,GUY,1.592375679375408e8
2043,HKG,1.7696235158884552e10
2043,HND,3.3379304754181594e8
2043,HRV,2.3562002775553313e8
2043,HTI,3.96126993474218e8
2043,HUN,3.706218823217566e9
2043,IDN,6.8574614316112206e10
2043,IND,1.2578508361119179e11
2043,IRL,1.2171835703704123e9
2043,IRN,9.259062742649736e10
2043,IRQ,3.704362216476163e10
2043,ISL,7.71682374648598e7
2043,ISR,1.399796665933837e10
2043,ITA,1.6221528161349312e10
2043,JAM,2.82639110528711e8
2043,JOR,4.772064760306198e9
2043,JPN,3.9017915571859604e10
2043,KAZ,1.0911333010069641e10
2043,KEN,3.7239945808976226e9
2043,KGZ,3.7062470964090353e8
2043,KHM,1.311707170115603e9
2043,KOR,1.0095601513777122e11
2043,KWT,2.539432638188271e10
2043,LAO,7.027470756503586e8
2043,LBN,7.4603024463704195e9
2043,LBR,1.0878139519037749e8
2043,LBY,6.327141280095012e9
2043,LCA,3.625798166773137e7
2043,LKA,3.305327300806289e9
2043,LSO,9.728241829315145e7
2043,LTU,1.5584237530269175e9
2043,LUX,3.766839404129448e8
2043,LVA,1.1986518136931e9
2043,MAC,2.7096522365660534e9
2043,MAR,9.959280862296103e9
2043,MDA,1.0288275877729534e9
2043,MDG,6.726605558085341e8
2043,MDV,1.7313334574010077e8
2043,MEX,1.991831157282593e10
2043,MKD,1.519351559673106e8
2043,MLI,7.269685890616975e8
2043,MLT,3.502157306719398e8
2043,MMR,1.0109612294940687e10
2043,MNE,1.3681630059963414e7
2043,MNG,6.805349942914827e8
2043,MOZ,2.4609762559568942e8
2043,MRT,1.804928490049514e8
2043,MUS,3.5656220887240785e8
2043,MWI,1.246878416637458e8
2043,MYS,3.01225308282363e10
2043,NAM,3.033559092650549e8
2043,NCL,2.914604382112855e8
2043,NER,3.1996653055108297e8
2043,NGA,1.791763474693349e10
2043,NIC,5.380754225558808e8
2043,NLD,6.382854800509268e9
2043,NOR,1.6632223684957073e9
2043,NPL,1.6411753972660809e9
2043,NZL,5.036289932844674e9
2043,OMN,1.3139955252065594e10
2043,PAK,2.766314549675655e10
2043,PAN,7.289954904010525e8
2043,PER,5.491866847372682e9
2043,PHL,1.5241740704715483e10
2043,PNG,9.617603346327373e8
2043,POL,4.159917616270051e10
2043,PRI,2.9505241079114766e9
2043,PRT,1.4669769261809993e9
2043,PRY,7.315203363760928e8
2043,PSE,6.352660583188972e8
2043,PYF,3.540612825181511e8
2043,QAT,8.324938602916317e9
2043,ROU,4.2774410138724074e9
2043,RUS,4.953252861703862e10
2043,RWA,4.234920812877814e8
2043,SAU,4.023796262324962e10
2043,SDN,3.400102963224982e9
2043,SEN,8.122623352703701e8
2043,SGP,1.720931286419925e10
2043,SLB,3.8211645889194965e7
2043,SLE,2.2025120043220642e8
2043,SLV,5.777712665005771e8
2043,SOM,3.240693150843835e8
2043,SRB,2.031256395848139e8
2043,STP,9.740896033694228e6
2043,SUR,1.0281209257016285e8
2043,SVK,3.949033263260054e9
2043,SVN,1.4449249726941323e9
2043,SWE,2.67758161913838e9
2043,SWZ,1.0180237891516192e8
2043,SYR,2.0054866101554253e9
2043,TCD,8.549339129250317e8
2043,TGO,3.1667794777888054e8
2043,THA,4.22088164630427e10
2043,TJK,3.6973181984817255e8
2043,TKM,3.4402567391905613e9
2043,TLS,8.609940019299798e7
2043,TON,3.272691097765192e7
2043,TTO,4.72592271742201e8
2043,TUN,6.50612208562084e9
2043,TUR,9.607217444515291e9
2043,TWN,7.446436626578818e10
2043,TZA,2.0471966201754434e9
2043,UGA,2.050662067263697e9
2043,UKR,9.218752834020378e9
2043,URY,5.82132475888097e8
2043,USA,6.421704661167876e11
2043,UZB,3.569218157432359e9
2043,VCT,1.9225028783429854e7
2043,VEN,4.7949918119135065e9
2043,VNM,1.5515903191974125e10
2043,VUT,3.339795456385655e7
2043,WSM,4.305761396844492e7
2043,YEM,3.390424300915099e9
2043,ZAF,1.068989137172164e10
2043,ZMB,9.046781601716291e8
2043,ZWE,3.271384973804928e8
2044,ABW,5.3015726817014955e7
2044,AFG,8.71738382930313e8
2044,AGO,1.713806252941455e9
2044,ALB,1.5506554502613568e8
2044,ARE,2.1450428862224606e10
2044,ARG,9.180147840225927e9
2044,ARM,8.032393974822516e8
2044,AUS,3.415538629241133e10
2044,AUT,1.868463700946635e9
2044,AZE,5.227594221333829e9
2044,BDI,9.634214762697248e7
2044,BEL,3.7398126998395643e9
2044,BEN,7.032342644483792e8
2044,BFA,3.933647678773004e8
2044,BGD,1.4413374211176567e10
2044,BGR,2.2766957597132635e9
2044,BHR,2.0572460520694225e9
2044,BHS,1.654628977061756e8
2044,BIH,2.32133977775822e8
2044,BLR,3.358596180306654e9
2044,BLZ,2.3374353080896392e7
2044,BOL,9.933068029365267e8
2044,BRA,2.9141695296663956e10
2044,BRB,7.308446375103514e7
2044,BRN,2.2310198350593227e8
2044,BTN,6.5664331222189784e7
2044,BWA,4.809125334287719e8
2044,CAF,7.594035951784216e7
2044,CAN,6.271681724795621e10
2044,CHE,3.5220833086068587e9
2044,CHL,7.122913720693839e9
2044,CHN,3.598456224566472e11
2044,CIV,3.3637253810781646e9
2044,CMR,2.467615948675143e9
2044,COD,9.671415032653791e8
2044,COG,5.558400180742223e8
2044,COL,9.396363221979156e9
2044,COM,6.263254976809757e7
2044,CPV,3.796703091529538e7
2044,CRI,7.008998247745999e8
2044,CUB,2.1883516376609025e9
2044,CYP,7.701966129392021e8
2044,CZE,6.634014259925156e9
2044,DEU,2.2695488387388634e10
2044,DJI,1.4150508564582852e8
2044,DNK,1.6420476946186838e9
2044,DOM,1.47618436505183e9
2044,DZA,2.1957543979183517e10
2044,ECU,1.3966567324282038e9
2044,EGY,9.284454335345685e10
2044,ERI,2.558284497169333e7
2044,ESP,9.751987181833372e9
2044,EST,8.82527793872681e8
2044,ETH,4.189650275232144e9
2044,FIN,1.7175413161124475e9
2044,FJI,3.606135325429091e8
2044,FRA,1.7488127209648453e10
2044,GAB,5.800331013099838e8
2044,GBR,1.253991700246629e10
2044,GEO,1.1453371360413296e9
2044,GHA,3.462241199846354e9
2044,GIN,5.014186997143937e8
2044,GMB,7.75863642446221e7
2044,GNB,6.960739371347706e7
2044,GNQ,7.35366883178855e8
2044,GRC,1.3120199064036953e9
2044,GTM,9.481180426337883e8
2044,GUY,1.5862810845716953e8
2044,HKG,1.7893345669883194e10
2044,HND,3.4537440703481996e8
2044,HRV,2.3731847812172848e8
2044,HTI,3.944809905501993e8
2044,HUN,3.655212820366032e9
2044,IDN,6.99422850030527e10
2044,IND,1.27103157555738e11
2044,IRL,1.2323474908604574e9
2044,IRN,8.845819183394122e10
2044,IRQ,3.9442963882280266e10
2044,ISL,7.713828037580477e7
2044,ISR,1.419047921244108e10
2044,ITA,1.626264885418676e10
2044,JAM,2.816106984285578e8
2044,JOR,4.787169172887177e9
2044,JPN,3.7188098156765144e10
2044,KAZ,1.111657275889353e10
2044,KEN,3.799248106475874e9
2044,KGZ,3.8761556902218425e8
2044,KHM,1.3019089386610377e9
2044,KOR,1.0238048424171875e11
2044,KWT,2.5606279056011795e10
2044,LAO,7.146188747916492e8
2044,LBN,7.573884919432622e9
2044,LBR,1.117435377109875e8
2044,LBY,6.447277044508218e9
2044,LCA,3.7148532446398705e7
2044,LKA,3.3439808818551183e9
2044,LSO,9.746746581776199e7
2044,LTU,1.5536472329190557e9
2044,LUX,3.7813129325720817e8
2044,LVA,1.1423532713000324e9
2044,MAC,2.69533475541261e9
2044,MAR,1.0250342073792803e10
2044,MDA,9.968892805229584e8
2044,MDG,6.696902959468199e8
2044,MDV,1.8332661693363014e8
2044,MEX,2.0664570584781372e10
2044,MKD,1.450694686331396e8
2044,MLI,7.360979559094297e8
2044,MLT,3.61783600497167e8
2044,MMR,1.0151691700260193e10
2044,MNE,1.340001260608093e7
2044,MNG,6.887811407770853e8
2044,MOZ,2.410261762834219e8
2044,MRT,1.7486788014450324e8
2044,MUS,3.750718300384425e8
2044,MWI,1.2707118808792594e8
2044,MYS,2.9128797271510048e10
2044,NAM,3.2364083693905467e8
2044,NCL,2.82917301517481e8
2044,NER,3.122264497387788e8
2044,NGA,1.7708563701269535e10
2044,NIC,5.387422711362852e8
2044,NLD,6.38996722083003e9
2044,NOR,1.671363443949051e9
2044,NPL,1.700880739278185e9
2044,NZL,5.167876143850909e9
2044,OMN,1.190495622401597e10
2044,PAK,2.7310349601465065e10
2044,PAN,7.293505442537838e8
2044,PER,5.474818606505182e9
2044,PHL,1.5399845401459064e10
2044,PNG,9.843486213034312e8
2044,POL,4.243528095116936e10
2044,PRI,2.980303846560287e9
2044,PRT,1.459507528449492e9
2044,PRY,7.644799984370664e8
2044,PSE,6.487956740199134e8
2044,PYF,3.4147500754887176e8
2044,QAT,8.41396384982575e9
2044,ROU,4.2479026630159626e9
2044,RUS,4.8916982980547646e10
2044,RWA,4.282733069033825e8
2044,SAU,4.04819417437879e10
2044,SDN,3.470158061017783e9
2044,SEN,8.250286105760337e8
2044,SGP,1.72043011460152e10
2044,SLB,3.9552625663795434e7
2044,SLE,2.177787962050348e8
2044,SLV,5.557149119463e8
2044,SOM,3.317751169739906e8
2044,SRB,1.995963084590021e8
2044,STP,9.533624192280985e6
2044,SUR,1.016948914888019e8
2044,SVK,3.7787660903539863e9
2044,SVN,1.4916224838495197e9
2044,SWE,2.7148813073846292e9
2044,SWZ,1.0778340495555338e8
2044,SYR,2.0504388341381063e9
2044,TCD,8.29907007949171e8
2044,TGO,3.2679252108749485e8
2044,THA,4.359056174123626e10
2044,TJK,3.837075304422779e8
2044,TKM,3.5833754380709543e9
2044,TLS,8.549780196637972e7
2044,TON,3.332504159241932e7
2044,TTO,4.709739864116622e8
2044,TUN,6.541632898029854e9
2044,TUR,9.82674853047211e9
2044,TWN,7.406391566990578e10
2044,TZA,2.1373668328605185e9
2044,UGA,2.029062845535816e9
2044,UKR,8.883315996357145e9
2044,URY,6.004060578125618e8
2044,USA,6.586263837245215e11
2044,UZB,3.52493961128547e9
2044,VCT,1.9628413671377935e7
2044,VEN,4.693857838241629e9
2044,VNM,1.5632975377834652e10
2044,VUT,3.41623799563586e7
2044,WSM,4.348410098216766e7
2044,YEM,3.4867161906886206e9
2044,ZAF,1.1334965192869698e10
2044,ZMB,9.109121915690372e8
2044,ZWE,3.0942257981869274e8
2045,ABW,5.5398675530353226e7
2045,AFG,9.215701595826052e8
2045,AGO,1.762805388351708e9
2045,ALB,1.4816575582291505e8
2045,ARE,2.201133159127813e10
2045,ARG,9.527095555001713e9
2045,ARM,8.07328467989626e8
2045,AUS,3.5257727219854485e10
2045,AUT,1.886190951929503e9
2045,AZE,5.487549899237096e9
2045,BDI,9.8955091877102e7
2045,BEL,3.799238931005065e9
2045,BEN,6.806465698925871e8
2045,BFA,4.15847093483524e8
2045,BGD,1.4552245683640806e10
2045,BGR,2.190216168577143e9
2045,BHR,2.098215765368142e9
2045,BHS,1.7130702112711018e8
2045,BIH,2.2544265922070184e8
2045,BLR,3.2397868234601164e9
2045,BLZ,2.3254785107011423e7
2045,BOL,1.0778860806077974e9
2045,BRA,2.8634983799400845e10
2045,BRB,7.236310261189713e7
2045,BRN,2.2290002705209002e8
2045,BTN,6.5957586958126456e7
2045,BWA,5.015472053604752e8
2045,CAF,7.429278822201079e7
2045,CAN,6.577433343284968e10
2045,CHE,3.5172163904639177e9
2045,CHL,7.210228576979383e9
2045,CHN,3.48851088040624e11
2045,CIV,3.2648645601545544e9
2045,CMR,2.5242900132965956e9
2045,COD,9.352536425182363e8
2045,COG,5.77105790518333e8
2045,COL,9.527872425631561e9
2045,COM,6.312294618906374e7
2045,CPV,3.935205297066769e7
2045,CRI,6.976550196670344e8
2045,CUB,2.2409824561669517e9
2045,CYP,7.951973387004528e8
2045,CZE,6.641697537241972e9
2045,DEU,2.21565593945408e10
2045,DJI,1.4360849144503263e8
2045,DNK,1.6456837975675912e9
2045,DOM,1.5091195179804127e9
2045,DZA,2.194068048656919e10
2045,ECU,1.4169891492018893e9
2045,EGY,9.589602711767882e10
2045,ERI,2.553660105958161e7
2045,ESP,1.006232722049532e10
2045,EST,8.928135057209871e8
2045,ETH,4.37963369267773e9
2045,FIN,1.7490352835048072e9
2045,FJI,3.742575134035796e8
2045,FRA,1.743670131197785e10
2045,GAB,6.243078249272499e8
2045,GBR,1.2487817870188591e10
2045,GEO,1.1423735890606294e9
2045,GHA,3.447914683689506e9
2045,GIN,4.9064803136805815e8
2045,GMB,7.838305542874381e7
2045,GNB,7.01011839212591e7
2045,GNQ,7.548376514880589e8
2045,GRC,1.2653238762964983e9
2045,GTM,9.49442657962398e8
2045,GUY,1.5823010838469264e8
2045,HKG,1.8116595731058987e10
2045,HND,3.578305271693646e8
2045,HRV,2.3934550560658702e8
2045,HTI,3.933617185629883e8
2045,HUN,3.6096795539506474e9
2045,IDN,7.143164140037735e10
2045,IND,1.28605015719921e11
2045,IRL,1.2493515475393722e9
2045,IRN,8.462203377571585e10
2045,IRQ,4.205329292362521e10
2045,ISL,7.721038097479764e7
2045,ISR,1.4404677491135674e10
2045,ITA,1.632545052010256e10
2045,JAM,2.809573590955334e8
2045,JOR,4.808676840998677e9
2045,JPN,3.549100053979554e10
2045,KAZ,1.1340661547902927e10
2045,KEN,3.8811519085652432e9
2045,KGZ,4.0592184626664954e8
2045,KHM,1.2938939893981998e9
2045,KOR,1.0396245558881349e11
2045,KWT,2.585417127062779e10
2045,LAO,7.276529407247946e8
2045,LBN,7.699372647474772e9
2045,LBR,1.1493824962125318e8
2045,LBY,6.578388279514815e9
2045,LCA,3.811132680511848e7
2045,LKA,3.3875637061804786e9
2045,LSO,9.778210026063788e7
2045,LTU,1.5509351654118278e9
2045,LUX,3.8008655345472246e8
2045,LVA,1.0901397680041804e9
2045,MAC,2.6846411153912134e9
2045,MAR,1.0563871456950935e10
2045,MDA,9.672207863085268e8
2045,MDG,6.676155141616371e8
2045,MDV,1.9437692031519398e8
2045,MEX,2.1467161260228123e10
2045,MKD,1.3869734091633147e8
2045,MLI,7.463283646915385e8
2045,MLT,3.7422816843491715e8
2045,MMR,1.0207437039264822e10
2045,MNE,1.3141560565107005e7
2045,MNG,6.98049793254681e8
2045,MOZ,2.363716402209325e8
2045,MRT,1.69642420620788e8
2045,MUS,3.9506445223380256e8
2045,MWI,1.2967147291223396e8
2045,MYS,2.8205124349399666e10
2045,NAM,3.45739135918708e8
2045,NCL,2.7498801812879497e8
2045,NER,3.0507681222536486e8
2045,NGA,1.75250944495355e10
2045,NIC,5.401238074922924e8
2045,NLD,6.405553545893504e9
2045,NOR,1.6817670963799858e9
2045,NPL,1.7650909935405517e9
2045,NZL,5.309918307297149e9
2045,OMN,1.0800306729974916e10
2045,PAK,2.6997734903215164e10
2045,PAN,7.306714720559458e8
2045,PER,5.465046234193124e9
2045,PHL,1.5580181881023596e10
2045,PNG,1.008800719475617e9
2045,POL,4.3345478759131966e10
2045,PRI,3.0143681301704535e9
2045,PRT,1.4539978569247456e9
2045,PRY,7.999820098829783e8
2045,PSE,6.634903477507184e8
2045,PYF,3.297720004553583e8
2045,QAT,8.515195328737964e9
2045,ROU,4.2241511944370937e9
2045,RUS,4.837301959249665e10
2045,RWA,4.336816933504286e8
2045,SAU,4.078129931942274e10
2045,SDN,3.546343630281431e9
2045,SEN,8.39104545556122e8
2045,SGP,1.722205262701116e10
2045,SLB,4.099484643807681e7
2045,SLE,2.1561912135246542e8
2045,SLV,5.352079204938969e8
2045,SOM,3.40113664811487e8
2045,SRB,1.9638785831456393e8
2045,STP,9.343111227631062e6
2045,SUR,1.0072295214225821e8
2045,SVK,3.620625429652337e9
2045,SVN,1.5418670066054845e9
2045,SWE,2.756343549559686e9
2045,SWZ,1.1426684647863545e8
2045,SYR,2.0991730433357894e9
2045,TCD,8.066788851537567e8
2045,TGO,3.376764442886071e8
2045,THA,4.507711648040296e10
2045,TJK,3.987385148522601e8
2045,TKM,3.7373876067292767e9
2045,TLS,8.501276543516114e7
2045,TON,3.397901267461444e7
2045,TTO,4.699824006076207e8
2045,TUN,6.58604205487119e9
2045,TUR,1.006459804362421e10
2045,TWN,7.376310852453775e10
2045,TZA,2.2344618601387997e9
2045,UGA,2.0103481257362723e9
2045,UKR,8.571412997836646e9
2045,URY,6.200727882943013e8
2045,USA,6.763979616568634e11
2045,UZB,3.4858174441142917e9
2045,VCT,2.006678400717081e7
2045,VEN,4.60093782689189e9
2045,VNM,1.5771775872155552e10
2045,VUT,3.4990547506495535e7
2045,WSM,4.397292973159729e7
2045,YEM,3.590488292608224e9
2045,ZAF,1.2034871568109566e10
2045,ZMB,9.184029996739331e8
2045,ZWE,2.9305337089773536e8
2046,ABW,5.673298087539082e7
2046,AFG,1.003468748969364e9
2046,AGO,1.6157350273302746e9
2046,ALB,1.7273325531585777e8
2046,ARE,2.68074718110925e10
2046,ARG,1.1523404913144556e10
2046,ARM,9.057499391005423e8
2046,AUS,3.663414080687718e10
2046,AUT,1.958513583184267e9
2046,AZE,5.709049440528211e9
2046,BDI,1.016480368922431e8
2046,BEL,4.179468477502447e9
2046,BEN,7.10066792367984e8
2046,BFA,4.253422511052936e8
2046,BGD,1.7853884268898026e10
2046,BGR,2.3415191610043883e9
2046,BHR,2.632269252975252e9
2046,BHS,1.9568342370992178e8
2046,BIH,2.6815880001102254e8
2046,BLR,3.6413474836677957e9
2046,BLZ,2.9445356280414797e7
2046,BOL,1.3052272945748732e9
2046,BRA,3.416252783516462e10
2046,BRB,7.388583986508018e7
2046,BRN,2.663580770797344e8
2046,BTN,7.33462369894348e7
2046,BWA,5.716300522654701e8
2046,CAF,8.037178132519609e7
2046,CAN,7.55285479978933e10
2046,CHE,3.85862941536484e9
2046,CHL,9.46159695833245e9
2046,CHN,4.252850055143449e11
2046,CIV,3.6527716830988812e9
2046,CMR,2.4467687163233356e9
2046,COD,7.854246226975914e8
2046,COG,5.800087397564565e8
2046,COL,1.1642691226823837e10
2046,COM,7.273961833479252e7
2046,CPV,4.5872407745824404e7
2046,CRI,8.747467007965688e8
2046,CUB,2.842163857105908e9
2046,CYP,1.0027593075684681e9
2046,CZE,6.899605189761091e9
2046,DEU,2.481672756510911e10
2046,DJI,1.7600286685991555e8
2046,DNK,1.7763617055412676e9
2046,DOM,1.8168083380818267e9
2046,DZA,2.5383251153066906e10
2046,ECU,1.739196426127934e9
2046,EGY,1.2408772441043793e11
2046,ERI,2.7315803298899274e7
2046,ESP,1.1212138163933517e10
2046,EST,8.947455708672158e8
2046,ETH,4.7125704163098135e9
2046,FIN,1.7772737378079948e9
2046,FJI,4.2553812636608267e8
2046,FRA,1.820866071768791e10
2046,GAB,6.987467013312911e8
2046,GBR,1.3724969356252768e10
2046,GEO,1.3063550054138834e9
2046,GHA,3.8251744597550716e9
2046,GIN,5.585606916877563e8
2046,GMB,7.941565641591634e7
2046,GNB,8.072797621843651e7
2046,GNQ,8.898387634050418e8
2046,GRC,1.510342358532054e9
2046,GTM,1.014265064523768e9
2046,GUY,1.5883116489685607e8
2046,HKG,2.2988425848479057e10
2046,HND,3.9278234828027415e8
2046,HRV,2.5206389126259452e8
2046,HTI,4.4103291149864733e8
2046,HUN,4.0328866354909616e9
2046,IDN,8.696286868875034e10
2046,IND,1.3975080252864584e11
2046,IRL,1.2983584864914908e9
2046,IRN,1.0026165814499988e11
2046,IRQ,4.863290984166977e10
2046,ISL,9.135515025016885e7
2046,ISR,1.668886094575907e10
2046,ITA,1.831621745678923e10
2046,JAM,3.0656079047486466e8
2046,JOR,5.845752854182898e9
2046,JPN,3.78293721082432e10
2046,KAZ,1.2995791901137173e10
2046,KEN,4.364140542119848e9
2046,KGZ,4.458488817550626e8
2046,KHM,1.5808084156849504e9
2046,KOR,1.4031571188849152e11
2046,KWT,3.895914510435787e10
2046,LAO,7.796934239022843e8
2046,LBN,7.396886468645444e9
2046,LBR,1.2578860421392372e8
2046,LBY,8.789024445667496e9
2046,LCA,4.677530701401898e7
2046,LKA,3.696945706552895e9
2046,LSO,1.0028966731707478e8
2046,LTU,1.5296219192658896e9
2046,LUX,4.2688256546283644e8
2046,LVA,1.3242339924848807e9
2046,MAC,4.2347547976585903e9
2046,MAR,1.216868720309777e10
2046,MDA,1.1082955883049781e9
2046,MDG,8.066507471239709e8
2046,MDV,3.0660955156549966e8
2046,MEX,2.5761668260079136e10
2046,MKD,1.5721123144802174e8
2046,MLI,7.753891108035635e8
2046,MLT,4.345149092626285e8
2046,MMR,1.1565379178514744e10
2046,MNE,1.3245196688423261e7
2046,MNG,7.682767849855893e8
2046,MOZ,2.3764730474213e8
2046,MRT,1.726327160530212e8
2046,MUS,4.454506287686464e8
2046,MWI,1.1396930079677707e8
2046,MYS,3.498587842048065e10
2046,NAM,3.938129949145537e8
2046,NCL,3.250919377201963e8
2046,NER,2.958109878068775e8
2046,NGA,1.766745087063285e10
2046,NIC,6.115050707110788e8
2046,NLD,6.985744127701356e9
2046,NOR,1.9145917239731522e9
2046,NPL,1.9864584499730413e9
2046,NZL,5.604772717063595e9
2046,OMN,1.616646324587595e10
2046,PAK,2.9285939483665268e10
2046,PAN,7.214655627232208e8
2046,PER,5.577256958659701e9
2046,PHL,1.5958766323799501e10
2046,PNG,1.0960316835149605e9
2046,POL,4.9253707269236984e10
2046,PRI,3.209825572015103e9
2046,PRT,1.5501056971124952e9
2046,PRY,8.445008682234745e8
2046,PSE,7.282347271842775e8
2046,PYF,4.152983087617365e8
2046,QAT,1.3700398600600435e10
2046,ROU,4.772212820130807e9
2046,RUS,5.3602146700962166e10
2046,RWA,4.6454028731389195e8
2046,SAU,5.723062306786339e10
2046,SDN,3.6611851109755797e9
2046,SEN,8.967192491909387e8
2046,SGP,2.299743971861897e10
2046,SLB,4.443690393728565e7
2046,SLE,2.4022208293848142e8
2046,SLV,6.007895618912067e8
2046,SOM,3.114832591873905e8
2046,SRB,2.345643516221719e8
2046,STP,1.05422815956365e7
2046,SUR,1.1109680943516786e8
2046,SVK,3.7227628074079185e9
2046,SVN,1.714991417522486e9
2046,SWE,2.7513153090881796e9
2046,SWZ,1.2607490520573989e8
2046,SYR,2.375608202100786e9
2046,TCD,7.149849565105814e8
2046,TGO,3.207263892098586e8
2046,THA,5.8868433676275925e10
2046,TJK,4.108946697763305e8
2046,TKM,4.604034577358796e9
2046,TLS,8.550577350941685e7
2046,TON,3.4879003839233555e7
2046,TTO,4.657867145473676e8
2046,TUN,7.7680901966252575e9
2046,TUR,1.1890718017951862e10
2046,TWN,9.413980175507445e10
2046,TZA,2.3058949899462056e9
2046,UGA,2.1766571907304006e9
2046,UKR,9.927225478193424e9
2046,URY,6.806122798866404e8
2046,USA,7.266066184556998e11
2046,UZB,3.4435828704648576e9
2046,VCT,2.199035924155511e7
2046,VEN,4.941927390164425e9
2046,VNM,1.8147360797892597e10
2046,VUT,3.570963642979133e7
2046,WSM,5.0776576192758374e7
2046,YEM,4.2037889020527687e9
2046,ZAF,1.3119464804605747e10
2046,ZMB,1.0063525139221102e9
2046,ZWE,3.1550918605179954e8
2047,ABW,6.028766619807916e7
2047,AFG,1.0766479569339204e9
2047,AGO,1.7040074980989594e9
2047,ALB,1.9618165383716637e8
2047,ARE,2.9319806611628815e10
2047,ARG,1.242783040939794e10
2047,ARM,9.821648388144854e8
2047,AUS,3.834242965743901e10
2047,AUT,2.071652392491482e9
2047,AZE,5.514561723424125e9
2047,BDI,1.1346171324002872e8
2047,BEL,4.320060820097185e9
2047,BEN,7.536623985781997e8
2047,BFA,4.495545616170743e8
2047,BGD,1.9209757184279728e10
2047,BGR,2.4624455539622445e9
2047,BHR,2.887486232324033e9
2047,BHS,2.0852365718449652e8
2047,BIH,3.1014955902288723e8
2047,BLR,4.1836888313172407e9
2047,BLZ,2.951669824831825e7
2047,BOL,1.3872004386612864e9
2047,BRA,3.659782389760505e10
2047,BRB,7.11223304325737e7
2047,BRN,2.9100153768324333e8
2047,BTN,7.705996589608513e7
2047,BWA,6.11237338880222e8
2047,CAF,8.695858451204884e7
2047,CAN,8.315878556390862e10
2047,CHE,3.967075850539237e9
2047,CHL,1.0207036832376478e10
2047,CHN,4.4450004538363367e11
2047,CIV,3.9848221821029406e9
2047,CMR,2.52715340960876e9
2047,COD,8.086438252672118e8
2047,COG,6.312165710758185e8
2047,COL,1.2154768177448051e10
2047,COM,7.802605842833717e7
2047,CPV,5.070237898422347e7
2047,CRI,9.415212964604445e8
2047,CUB,3.07079363181127e9
2047,CYP,1.0677954604373065e9
2047,CZE,7.176580345847319e9
2047,DEU,2.620183914139459e10
2047,DJI,1.916773589751214e8
2047,DNK,1.8719420634540064e9
2047,DOM,1.9172596135976398e9
2047,DZA,2.705919921138758e10
2047,ECU,1.86765739470735e9
2047,EGY,1.4458826628515588e11
2047,ERI,2.8748677759676237e7
2047,ESP,1.189913325850345e10
2047,EST,9.378541925654448e8
2047,ETH,5.0670025785063925e9
2047,FIN,1.8923447056572027e9
2047,FJI,4.7928085728442925e8
2047,FRA,1.8717020374821915e10
2047,GAB,7.628220977993696e8
2047,GBR,1.490905301801448e10
2047,GEO,1.393245590197456e9
2047,GHA,4.295533589970271e9
2047,GIN,6.099925696063384e8
2047,GMB,8.700237661494625e7
2047,GNB,8.659489599315295e7
2047,GNQ,1.0399775115773706e9
2047,GRC,1.660823560419162e9
2047,GTM,1.0255624753622435e9
2047,GUY,1.720400306630288e8
2047,HKG,2.7027770286782303e10
2047,HND,4.2826243382294655e8
2047,HRV,2.734962132394992e8
2047,HTI,4.7218328803118443e8
2047,HUN,4.3505991152073765e9
2047,IDN,9.618639872539261e10
2047,IND,1.4716721898063995e11
2047,IRL,1.3777064598132946e9
2047,IRN,1.0791859385521182e11
2047,IRQ,4.751662610370008e10
2047,ISL,9.601500809969978e7
2047,ISR,1.8137852821808113e10
2047,ITA,1.8926408205277252e10
2047,JAM,3.088527679141538e8
2047,JOR,6.397519781659075e9
2047,JPN,3.972189362318875e10
2047,KAZ,1.3703971651412237e10
2047,KEN,4.530136651893013e9
2047,KGZ,4.836748167010777e8
2047,KHM,1.57657874172215e9
2047,KOR,1.651019602001071e11
2047,KWT,4.55578793701063e10
2047,LAO,8.109072471802472e8
2047,LBN,7.698481812168515e9
2047,LBR,1.34100535180279e8
2047,LBY,1.0106175507811499e10
2047,LCA,5.078768042788471e7
2047,LKA,3.827073306531662e9
2047,LSO,1.0778636193002403e8
2047,LTU,1.594316517406157e9
2047,LUX,4.433921507115103e8
2047,LVA,1.4476910421767304e9
2047,MAC,4.928472612587567e9
2047,MAR,1.348345995800852e10
2047,MDA,1.2784404437543676e9
2047,MDG,9.065409260818605e8
2047,MDV,3.699893385607976e8
2047,MEX,2.8286123226724262e10
2047,MKD,1.7837544802473056e8
2047,MLI,8.513818730434192e8
2047,MLT,4.632738286200853e8
2047,MMR,1.2133262836069233e10
2047,MNE,1.4051568722024973e7
2047,MNG,8.429741066990232e8
2047,MOZ,2.434911993846267e8
2047,MRT,1.6855021792774618e8
2047,MUS,4.7417988810939234e8
2047,MWI,1.205641716723374e8
2047,MYS,3.957272270146314e10
